id_lokalId,byg026Opførelsesår,byg069Sikringsrumpladser,kommunekode,byg404Koordinat,status
2180B18B-4C79-4AE7-B4DD-B31C3FB46CC2,1967,25,751,POINT (573665.43 6225847.57),6
D72F6772-133C-4EFB-9437-D9685E697D0D,1955,60,751,POINT (573658.34 6225789.16),6
DE91EF59-8F90-4DE8-B3E2-794A4E1C9031,1955,44,751,POINT (573632.14 6222891.9),6
773874FC-1739-4709-8D2F-6D74BF0A458C,1969,112,751,POINT (575511.81 6229917.52),6
E24BACF8-F071-469D-88F6-FF85522353DE,1982,186,751,POINT (571143.32 6224975.07),6
1D686A99-288A-4975-A2CC-EF0FADC43D07,1990,182,751,POINT (575378.81 6224565.97),6
E79184C6-DC4B-4F5E-A838-E3B5E9584A50,1974,282,751,POINT (575361.83 6224434.8),6
315C28CB-C796-4076-91C5-2053C4DB8B44,1962,25,751,POINT (572590.11 6221122.58),6
235F3863-34B8-4515-B6D2-40E6DACCBD4B,1945,55,751,POINT (571890.84 6223947.67),6
A65D80A3-F925-4904-B14E-8B22F0765C44,1993,78,751,POINT (575927.66 6229800.42),6
CB84CC2C-EC18-4C89-95F8-75055B4B41B0,1964,64,751,POINT (571748.77 6218427.84),10
C2DDA7FA-64A1-4DA0-8955-E1A9DF42C18C,1960,46,751,POINT (573531.64 6220739.15),6
8AFAA64E-74DE-4C6B-AFEC-92053094F1F4,1967,116,751,POINT (574056.27 6225441.09),6
054844BD-19C3-4814-BEFB-91165A887AD6,1960,38,751,POINT (573664.23 6222838.65),6
651FDCAD-7CAF-4885-A3A7-62E74A5C2AE4,1962,83,751,POINT (569490.29 6223415.91),6
063F8038-E55C-4D8E-BF85-D7B9D657DCD2,1967,57,751,POINT (569851.77 6225182.58),6
4164D9C2-A031-4564-AFE7-B22E6C29C345,1964,1495,751,POINT (574281.56 6219772.22),6
0E48D333-3F8D-4DA4-809C-C3325D307832,1989,218,751,POINT (570238.64 6227144.27),6
1EAC56DB-C57B-405D-B691-C6C0CD84E935,1969,38,751,POINT (570747.95 6219092.15),6
F4E2137A-7970-4500-932E-34FA22B314EA,1963,32,751,POINT (571974.44 6225546.79),6
CD0B2E3C-6014-4821-ADED-50BC5F8DFCB6,1952,28,751,POINT (574795.97 6226189.17),6
FAEC9D8E-6F73-4D9C-97B5-55C2E62143FE,1961,18,751,POINT (575574.7 6226476.12),6
D2EB2FF1-1DE9-443A-B949-DFF995F8BDA3,1969,143,751,POINT (574988.39 6228233.74),6
8B69CDAE-606E-489A-B0F5-6963657B6D43,1974,32,751,POINT (575795.31 6229861.19),6
30ACD5D4-1291-400B-A036-2307672E7465,1989,68,751,POINT (576307.77 6229517.1),6
077C1995-5405-4EC7-BCF0-2B800AF9A727,1961,78,751,POINT (572912.74 6220552.59),6
4F1A9EA0-C5F2-42DD-B5C1-92EB8FECDAAE,1952,40,751,POINT (573564.94 6226030.62),10
57096BDB-1FAD-4C53-8F19-619596355395,1968,22,751,POINT (569589.21 6225204.19),6
DFE99F80-D3EE-4C6A-BBAD-11FF480520CD,1968,120,751,POINT (573022.75 6220206.53),6
80A19ED8-7288-4A66-A56F-08079F0D1190,1972,95,751,POINT (567875.36 6218005.56),6
55C4E7BE-D7D6-4EE4-A05C-347F2FB2A267,1904,478,751,POINT (575300.94 6224185.34),6
9B17B64E-3AF4-4C36-A773-D8EFD1DC6D77,1957,80,751,POINT (573216.37 6226482.07),6
3D7F12C0-573E-45AD-B747-085FEC3A0487,1953,282,751,POINT (573488.87 6225805.5),6
D94C727A-399B-4FBD-811E-60BA9E876F3D,1956,36,751,POINT (571995.61 6220730.44),6
AF672AE0-3A10-467E-862C-25B2FAA01672,1959,40,751,POINT (573700.63 6222787.87),6
001FF135-2F86-4D03-93B0-B2D688CBF475,1990,93,751,POINT (570904.6 6219422.22),6
751FF289-33B8-474C-8441-F33D166E6805,1968,120,751,POINT (570004.58 6224246),6
062D9EF6-F88A-45D5-853E-E54D1F119231,1958,71,751,POINT (572679.93 6224966.59),6
5962F01D-AA88-41BB-A715-0D3A77B105EC,1967,900,751,POINT (574064.56 6227284.87),6
59E3718A-6DD0-48C8-9E18-35B3F50CBF4D,1954,382,751,POINT (568122.31 6223874.34),6
72126F16-CA05-446F-A612-098E85F280B2,1972,383,751,POINT (572181.19 6220951.96),6
30ED7C7B-2C36-4FD9-A51C-0023CEEADAD8,1975,923,751,POINT (571195.11 6234703.53),6
4680EA15-09C8-4D55-9210-9BBF1EFC5CB2,1987,70,751,POINT (576900.77 6230155.5),6
504C696A-7B91-4688-9E10-58341109DD17,1942,136,751,POINT (571943.48 6223084.98),6
F07D620F-A817-437B-B2B4-017C2E9EF263,1974,133,751,POINT (568529.5 6228032.03),6
9D14BBF8-A2FE-4657-9330-8701A7E323B7,1989,21,751,POINT (571767.85 6218257.05),6
89A9CC65-526C-4F5C-87EC-04ABB394CBA9,1987,29,751,POINT (575452.33 6230151.32),6
1D7F1AB4-C0AF-47BE-A737-100CBBEB85D4,1988,41,751,POINT (569077.62 6218085.54),6
BE0C05DF-5F3D-41D6-8ACF-71FD1A5A3F4E,1970,42,751,POINT (572550.09 6223563.25),6
817C090D-2F73-4BD2-BD3A-A6C00E1DF7A8,1952,230,751,POINT (573391.41 6225990.59),6
2E1C96B1-B388-44B8-92BA-4B01A1ED008C,1987,96,751,POINT (569567.05 6225762.29),6
24D7CF5C-1974-4604-8BBA-FBA2CDF4CCBA,1990,96,751,POINT (570425.48 6226567.65),6
07334380-D60D-492B-8D07-86AABF846C96,1989,20,751,POINT (580646.67 6235414.89),6
BAD53492-FAEB-4C17-88C7-08A7E20C8BC7,1966,100,751,POINT (568001 6218258.11),6
B073CD00-99D2-49C9-BEA0-AB1619F1AE2F,1953,222,751,POINT (573301.18 6226142.06),6
932B363D-736C-4637-9313-853B06CFA9F7,1976,15,751,POINT (574446.91 6226182.45),6
406A0A18-2330-416C-AEAE-032B5FF954F5,1956,57,751,POINT (572274.71 6225237.42),6
703B7422-4D6F-40AE-8538-72AFEEDDDC0B,1967,39,751,POINT (573447.14 6226105.43),6
7B7AA631-8590-4835-BB70-979BA79B952D,1963,41,751,POINT (576494.36 6228670.95),6
08951F4B-17FE-4513-8AE5-3EE5D5A6F8E9,1963,41,751,POINT (576477.12 6228696.03),6
98EB6327-7BDA-4275-B5A6-03DBB5154491,1980,100,751,POINT (575289.52 6224612.48),6
63B2B4C3-E8FE-4F8A-9788-7D0B715AFF57,1970,141,751,POINT (575399.94 6209671.87),6
18BE3543-274A-4FDE-B117-3E794927901D,1957,260,751,POINT (572965.12 6224144.85),6
EA9F05F8-12CC-4538-89E0-101C27A26D0E,1957,110,751,POINT (572968.01 6224081.4),6
5DF2868D-A122-4299-B302-43DA50628DCD,1973,54,751,POINT (568673.92 6225186.27),6
CEDDB5B2-BF09-426A-9C96-7A25C2D311D4,1968,80,751,POINT (573080.73 6219970.08),6
8CE6329D-0CB9-4AE8-A066-E3E2DCB3701F,1964,14,751,POINT (571419.1 6222835.93),6
4D8AC4B9-C312-49F5-BA3F-6427D6D1C32B,1987,80,751,POINT (568573.62 6225236.18),6
F8604EA9-BFA4-4D98-9BA5-635EC1D8412A,1958,37,751,POINT (573265.06 6222194.04),6
F96D4851-813D-41F8-ADE2-4684F200EA5F,1973,225,751,POINT (580057.93 6236187.14),6
C6E29162-A05D-4EC4-AD0D-18C5448948B3,1968,30,751,POINT (572630.01 6223517.31),6
28E8239A-C768-4417-9B1E-FD2F8366A769,1976,175,751,POINT (578297.77 6229513.9),6
15292CD4-9896-4AB5-A7EB-13A184634CE3,1986,30,751,POINT (571979.01 6219089.18),6
93F389D8-6EA2-44A2-94EE-A13B007C83B9,1989,147,751,POINT (574997.63 6221905.41),6
225B08D2-C705-434B-8EEC-B0025D393B7E,1900,90,751,POINT (575046.48 6221890.42),6
75204149-5C02-41AC-85B1-4B87BD17E75F,1961,27,751,POINT (573421.26 6222383.94),6
C43E66A7-F9E5-4F2E-92F9-2C381483058E,1975,116,751,POINT (575753.52 6230078.51),6
53944EC8-E3BB-4656-ABD3-3AB0B4A9EC28,1985,51,751,POINT (574247.76 6223419.73),6
32606C99-92CA-40BD-85BA-3DC38C2D74A6,1955,75,751,POINT (575295.97 6224036.19),6
2CB96B7C-309E-44D3-BA5F-44813C242427,1968,92,751,POINT (571522.45 6218904.73),6
62C72D19-3B1A-46B1-B727-71372EDA62FA,1964,108,751,POINT (572545.67 6219349.82),6
B9B0BC0E-64C3-4D7B-9C8C-D1A5365CED21,1960,103,751,POINT (573547.96 6222424.02),6
E94417F0-6633-4F3F-AE48-C5C2D204DF7F,1968,236,751,POINT (571915.51 6223166.39),6
7467367A-B60A-4400-B606-FFD82D357674,1970,715,751,POINT (574212.02 6227098.09),6
712D749B-AA54-4E43-9D88-8CBE3F67D9E1,1966,24,751,POINT (574451.63 6226130.22),6
B047732A-02F5-40C4-98D5-C399CBD26931,1996,155,751,POINT (571810.06 6218720.53),6
9B208E5E-9EDD-4CA5-A7C9-E10777041B3D,1979,70,751,POINT (578345.16 6230565.58),6
8F355ABC-1C16-4AEE-B01B-6968C01430B8,1979,23,751,POINT (576536.41 6229648.06),6
E2461EFB-F621-4BD4-9FB2-FAEC88D8230F,1957,560,751,POINT (575311.1 6223887.69),6
F4B6D561-FBAB-45F2-865B-74D9AE87C27B,1962,32,751,POINT (571706.06 6225945.64),6
0F9A46EA-0773-403D-A9BC-2588826B11D8,1969,157,751,POINT (573395.8 6219964.24),6
0C45D7A8-56B9-464B-BBEA-3AC8FD8879FE,1972,79,751,POINT (568692.59 6227672.58),6
2B745627-5E8D-4A97-ADD1-57F3E6AE46B4,1972,79,751,POINT (568431.65 6227743.88),6
9952BE0D-05B2-4B10-8E25-39AFDB6A0323,1972,79,751,POINT (568375.58 6227558.39),6
0C8DE357-2A88-4A28-9425-BAA8ED622EF3,1972,79,751,POINT (568543.74 6227797.14),6
E0F1374B-751A-436C-BB84-EAFA3D7C814A,1972,79,751,POINT (568427.3 6227521.42),6
E4857764-D150-454E-80C0-13F17182FBD9,1972,79,751,POINT (568377.05 6227482.08),6
5413A97A-C60B-4F0B-ABAD-07C51B41EC0D,1972,79,751,POINT (568434.97 6227445.04),6
A69C53CC-6D09-4E67-AD6D-7BC8FEC22FF5,1972,79,751,POINT (568644.19 6227614.76),6
6B9677C0-6917-4C26-8DCE-E94B39BA3DA6,1972,79,751,POINT (568743.21 6227711.79),6
7BE7B635-740B-4371-8E92-CE46017831AF,1972,79,751,POINT (568776.61 6227814.36),6
21C00A72-95F7-4121-9EDB-1AC79DFBF8DD,1972,79,751,POINT (568724.69 6227851.71),6
C75F941F-CE20-49D6-AC09-4C9C668DFB69,1972,79,751,POINT (568434.29 6227616.61),6
9E1F6C37-A15C-4D0F-A880-CD6D865F1CFC,1972,79,751,POINT (568433.13 6227667.54),6
135F3E8E-31D3-4C04-9399-EA643C7279D6,1972,79,751,POINT (568483.73 6227706.72),6
15285B9B-5492-4136-B999-7D61661719A0,1972,79,751,POINT (568430.72 6227794.95),6
491B3B33-5796-461F-84AB-D4429A398F81,1972,79,751,POINT (568570.82 6227619.22),6
E31CEFA6-2823-450F-B9E0-A0263476518E,1972,79,751,POINT (568619.67 6227665.3),6
9F707E4F-8148-4855-B5CD-09E11B8E2FF3,1972,79,751,POINT (568567.88 6227702.39),6
7A91FFFA-A019-4D31-832A-01CD177BD7B7,1972,79,751,POINT (568391.95 6227386.95),6
9D8F6EBE-425E-45E5-92DD-860C1D830BDB,1972,79,751,POINT (568339.97 6227424.11),6
E128826B-E143-4E70-9B45-A787326DF65C,1972,79,751,POINT (568300.85 6227474.64),6
5AC6F71F-D0A4-4B45-952D-DC062B8542B7,1972,79,751,POINT (568302.43 6227551.06),6
B515CFDE-1E6E-4622-948F-FEED1F759EA9,1972,79,751,POINT (568287.98 6227601.82),6
6748FE9D-C011-4AC6-9BA5-AF96A912CB6A,1972,79,751,POINT (568361.5 6227609.07),6
BC7413CD-8EF7-491C-9432-D2617BFB54E2,1970,300,751,POINT (574199.26 6224761.16),6
B980DB09-B20A-4160-9DF4-EC8F3EFADF2B,1990,30,751,POINT (571724.42 6220586.59),6
1C8E6FE4-46EC-4A58-BF52-EB2FAEB4DB60,1966,250,751,POINT (571761.04 6218878.95),6
76400E7C-B30E-4061-B492-D85212AC7429,1966,80,751,POINT (573018.56 6221041.37),6
CF99ED42-27AE-4480-9997-0B3F12B2FCAF,1961,160,751,POINT (573210.67 6221122.39),6
47555474-D6A7-45EC-A6DC-E0DEB58BFE93,1968,290,751,POINT (573250.63 6221019.92),6
9EA903C0-C73B-4BC3-8888-D1ECEE96BB24,1964,160,751,POINT (570163.81 6224885.65),6
44F6D65F-109E-4EF6-93C8-701CEB5EC1A9,1959,17,751,POINT (573703.93 6220640.66),6
4DECE26F-DB4F-4ADB-AD0E-38E2D2BF9121,1975,116,751,POINT (573316.01 6230126.84),6
3E696454-A140-407E-AA91-2EC7F2666821,1967,211,751,POINT (574180.96 6219856.01),6
FFE35CA6-2BF0-453E-98D3-60DAA12A332B,1960,144,751,POINT (573570.17 6222957.66),6
9D9D1A19-82A3-40FF-B4C6-34C8CEC1EA9F,1958,17,751,POINT (572014.02 6221358.89),6
58686F49-B840-4F08-9068-6F89F7FB937D,1972,79,751,POINT (568690.22 6227800.08),6
25DBE26E-3D11-4F80-853A-FAA0B5D21D25,1968,50,751,POINT (572885.39 6226708.84),6
62018244-411E-47FE-A20B-C232F1F22F07,1991,24,751,POINT (561408.45 6222509.81),6
8F67F082-E915-4295-BD74-9FA841BF7404,1986,58,751,POINT (571376.28 6218311.29),6
FE355787-C59B-4774-8CB8-15EB158ABD2B,1989,262,751,POINT (570791.95 6219044.22),6
931F5422-528D-4994-9576-54005E91E706,1971,171,751,POINT (573653.99 6222129.62),6
9477EF9F-BAF7-4631-A1B0-F1D6A5802C74,1968,50,751,POINT (569894.78 6224916.94),6
24ED5B50-23B0-4A67-820A-5FCAC6470981,1962,32,751,POINT (572583.36 6218588.89),6
94D0CEBB-34B9-4DA2-95CD-89B1B43ABE04,1992,51,751,POINT (569104.41 6226858.19),6
3C13EE81-A83E-4B34-81B5-FDC16CF5A145,1968,265,751,POINT (572034.35 6219407.89),6
DA8AFEC4-FCF5-400A-96A4-56DE7797ABBF,1989,64,751,POINT (579486.16 6230687.03),6
1ADC476F-C80E-4A7B-939A-580F29616F1F,1972,281,751,POINT (573418.13 6221108.5),6
44E0C385-B6DB-4B5B-A538-D96A7ECB191C,1803,72,751,POINT (569402.67 6226066.58),6
046FCCC8-F179-4E35-825D-2B2FC529487D,1988,450,751,POINT (573708.29 6222031.23),6
3AB9888E-59E9-4C99-9455-7A684B7D510B,1953,44,751,POINT (578238.51 6233886.59),6
975545CD-A0CA-4702-8BDE-DA138786FE46,1987,160,751,POINT (571561.99 6229162.07),6
4BCA5763-7242-4C0E-B211-34B04D6EF818,1963,27,751,POINT (577565.47 6229347.91),6
77EFA977-F662-477A-B08D-BE7B575F9257,1998,197,751,POINT (574838.68 6224156),6
D4ADE823-F458-4A11-B82E-CA3B0BEDF1BB,1957,90,751,POINT (571394.78 6222972.08),6
29CC50A2-887F-4190-AC4A-B39CABD0B21A,1969,585,751,POINT (572271.77 6219323.4),6
35EFE6AC-2FC4-4FB8-BDFC-74AE89DF2837,1965,100,751,POINT (570043.56 6219043.76),6
CE553954-042C-4FAD-8BE8-B2E28986D9BC,1953,142,751,POINT (570507.74 6223358.55),6
1425168C-C699-4504-90B9-33112DB14BEE,1965,22,751,POINT (570093.55 6218898.85),6
3E8077E4-ECD9-41FA-9D77-6C860D2BD008,1989,47,751,POINT (568928.24 6223768.96),6
D60EF176-908C-4164-B5C3-B94827124A60,1978,50,751,POINT (573723.25 6229494.52),6
800B4BE2-7BE3-4448-A6A7-A151EB35081B,1965,34,751,POINT (572547.3 6218506.97),6
45622392-BF0C-4BA9-B4EC-F3C2D2456506,1951,102,751,POINT (575315.75 6226248.16),6
EECC613B-1339-4331-8D90-AB76005DF4D0,1968,200,751,POINT (570347.66 6219282.13),6
8CFB8C00-5912-4198-8668-0CDC210F3859,1977,110,751,POINT (570305.72 6219230.15),6
7D45DB2B-FE38-4E3E-B375-9CB38B646336,1964,54,751,POINT (569891.52 6224998.01),6
CAC57744-24A9-46B8-95F4-E558E4396BE2,1964,56,751,POINT (571881.17 6218578.13),6
D6FE7CB3-AA3E-4760-B690-8ED5FD1B745C,1999,50,751,POINT (567681.8 6227209.04),6
6612FB12-610A-4F5B-AE7C-02B94830625C,1969,30,751,POINT (576040.7 6229579.75),6
B47F1F32-0564-4A03-B06A-60BC0D47ABEA,1969,62,751,POINT (576019.72 6229641.51),6
2A857690-45A4-4ACC-A2F4-AB8EFBDB395C,1969,85,751,POINT (576204.87 6229260.94),6
286D0C58-EFD3-4EC4-8C90-BD8053A38E69,1987,52,751,POINT (576429.7 6229672.45),6
77B994A1-2381-4F44-8703-8C91E9566695,1958,58,751,POINT (575577.26 6228195.7),6
55C79FE0-81F6-480F-ACC9-022C3A266ED8,1958,37,751,POINT (574071.09 6226325.89),6
1D602A0B-C5A0-4863-A277-F962F810EA76,1960,101,751,POINT (568673.99 6224995.18),6
04399687-10A5-4C4B-AE81-F8724B184844,1963,33,751,POINT (575664.94 6227628.96),6
9C52202F-655B-4086-A2AA-7DFAD06E9AF8,1953,140,751,POINT (570454.85 6223511.1),6
5BBF9CE7-28B8-450E-B9C0-9A82E641AD94,1956,66,751,POINT (570484.55 6223416.05),6
7393F222-8A28-42DC-B99F-2F2544D1BCA9,1990,233,751,POINT (570046.07 6225903.45),6
C4E163D5-EE9E-4D9C-BD46-15BB7B3DA100,1959,47,751,POINT (569089.69 6223767.32),6
B9AB815C-730F-45C6-96C9-3C90ADCECCC3,1989,232,751,POINT (570298.41 6219429.72),6
351CE40A-16AA-4D08-A18D-15E433C497F5,1968,75,751,POINT (572813.29 6219632.75),6
D3207110-B767-4142-B7CB-4F7CFE549EA0,1967,90,751,POINT (572871.09 6225464.63),6
41BC748D-0235-43B7-B2C1-0582D47D72EE,1969,127,751,POINT (575839.86 6217591.33),6
DEB23420-0B1C-4E81-AF75-6DBFFF5FD589,1969,423,751,POINT (573985.58 6227147.47),6
DE3CE0A0-6993-464C-9D2A-276F6EA250B3,1953,28,751,POINT (574792.76 6226228.65),6
5B788D37-BE7D-4176-AB1F-56A5150BCF8A,1988,68,751,POINT (570188.35 6218738.34),6
41F1D60F-9BD5-42AA-9168-7320FB439981,1953,46,751,POINT (574431.02 6219779.06),6
189A22B1-45AA-4780-803C-788EC8F60CEC,1970,126,751,POINT (571191.82 6218776.2),6
7E449AC6-50D0-4D62-8A3C-40A0BE635CD5,1964,585,751,POINT (571294.9 6220270.22),6
CD60E360-4E42-422C-B7CD-0B6ACD2871A4,1959,36,751,POINT (574089.48 6225775.04),10
82F2697A-6B81-4CC2-9B2D-E931F39DC20B,1989,103,751,POINT (581465.78 6237518.28),6
BB62FFB5-21B2-47F6-8A1D-173E8686E212,1961,280,751,POINT (574978.69 6224386.66),6
E661BEA6-1482-4FB6-9135-A8283C7A33B5,1933,54,751,POINT (575248.28 6225373.68),10
8208BFC5-A900-4A6F-875E-B20AAD9D2225,1990,325,751,POINT (571491.32 6225236.22),6
604A7832-171E-4B38-BB54-780CD5CF516E,1958,50,751,POINT (574779.3 6226147.11),6
C748C5C1-11BF-40C8-B081-850ECFAD9461,1954,225,751,POINT (573258.56 6226207.37),6
05F66B5D-C63F-4A2D-BA4E-08D5A29684A4,1972,79,751,POINT (568691.25 6227749.02),6
4CE68020-DFC7-4CC6-BD14-20FE71845A66,1991,167,751,POINT (573181.6 6223770.51),6
CA0E7BA4-E4E3-4C59-ABBC-4DFB4EA72D22,1991,430,751,POINT (573116.67 6223677.96),6
C1C7A0DE-04BC-49C6-9ED0-5A638F5FA24F,1991,148,751,POINT (572979.36 6223762.77),6
FBBDE810-142C-44B6-97C2-92D6901B35F9,1969,105,751,POINT (575496.33 6228511.95),6
CB685A35-9504-43D1-B5AD-C5D5D55BFD5C,1954,36,751,POINT (572468.2 6223998.09),6
8193CF95-EA6F-40C5-8F92-038843FF136C,1958,140,751,POINT (573431.59 6223858),6
0B6A37D4-5C40-435D-835D-C0C3801E1291,1966,53,751,POINT (574093.63 6219890.53),6
1B9474E0-D333-4D5F-8BE5-1317ACFD48DB,1969,22,751,POINT (572463.5 6223526.86),6
F6931EBA-F1DD-44B8-B715-44F1D0D51A53,1973,640,751,POINT (570425.28 6218845.72),6
EAB9DA31-88AC-45D8-ACD6-AF22F9F03598,1975,42,751,POINT (570844.09 6226273.21),6
CE134B0D-8986-42C7-B0E0-06B3F1D76301,1962,40,751,POINT (568625.21 6224914.11),6
8020DB01-756A-4FE9-AEF8-ABAE9776AD11,1983,38,751,POINT (568788.2 6225047.56),6
FDF784DC-268D-4DE8-8C11-A61CB618635E,1985,20,751,POINT (570770.52 6226435.03),6
4307D908-4F1C-46A6-9793-F760E6ACAB79,1973,584,751,POINT (570651.66 6218553.46),6
AEC57539-6575-4C2C-98D1-A9FA858DEFD3,1970,30,751,POINT (575468.03 6224973.47),6
9DBC17EC-7425-4B64-A3F7-C7605AACF23E,1972,79,751,POINT (568251.74 6227511.84),6
CD78BDB5-E6E0-469C-8461-3D755E595E5A,1997,91,751,POINT (567476.1 6227143.99),6
F88E58F9-2E9D-4DB9-A688-12817CCFA0A0,1971,61,751,POINT (574033.61 6219872.89),6
DF90848F-D171-4AF5-A61D-0129716D096E,1990,30,751,POINT (572924.83 6230032.99),6
7A965F75-D553-472A-98F7-C3752B0341D6,1989,104,751,POINT (571852.52 6222705.62),6
73FD3235-8A6F-4178-B6B9-DCA1AA4FB36C,1970,90,751,POINT (571818.67 6222722.21),6
C7D63000-4988-47CC-9925-A2A84184C068,1962,40,751,POINT (571580.98 6218409.14),6
595F1713-7F1B-433A-A372-595ECCD9422A,1933,28,751,POINT (574833.2 6223911.34),6
D9454692-D6F3-43AE-A1E6-CB7CA3EDA5B8,1969,140,751,POINT (573394.43 6219994.5),6
65E95CF0-B62D-4848-843F-A43C8DF557D9,1990,224,751,POINT (572983.82 6223598.2),6
7953AD9D-C41D-4DD7-8DF0-5B2DC7F71D05,1910,127,751,POINT (574612.65 6223995.45),6
FC21F1D1-ACF3-4A18-95D8-DE0F1FC4FAB6,1963,353,751,POINT (575286.48 6219169.59),6
7A9F48E9-F76B-493A-AB75-5E1BDBC5F70D,1965,91,751,POINT (570183.6 6224077.44),6
9E9A8CE2-993D-41C3-BECC-C7AF53AD0CFA,1965,91,751,POINT (570206.21 6224017.33),6
69E5208F-DDDF-4847-83EE-9234441D557D,1965,91,751,POINT (570227.77 6223960.06),6
844C1339-9E64-4306-8A66-4B80C013D4BD,1964,91,751,POINT (570245.31 6223902.37),6
DCE0246B-3200-4C50-B7DD-7AC55F60A44D,1964,91,751,POINT (570246.56 6223842.34),6
DCE37C98-BC49-4C29-B439-51115E75735C,1957,550,751,POINT (573962.01 6225460.58),6
6DE31F3B-4422-4491-B315-99FA2157FF1D,1969,39,751,POINT (571596.43 6218286.08),6
47030619-68BF-47F5-A8E8-1BADAC6A384A,1970,146,751,POINT (574812.08 6226774.59),6
E032DEA7-CAEC-4BA6-9E99-B1731C9BB14C,1958,160,751,POINT (572843.68 6220258.91),6
C0BA562C-2364-4A24-BAEF-8D18870C6ABB,1983,85,751,POINT (575712 6225548.35),6
2C0B92C0-C967-4AED-ABB8-ED0A65251394,1960,150,751,POINT (571876.31 6223320.44),6
E9D93BAD-D381-46DF-82AE-5FF48CAEFF9E,1960,79,751,POINT (575324.22 6226079.46),6
F72349D0-1CBF-457D-8182-5AD3ACAC2476,1967,231,751,POINT (574573.28 6222479.37),6
ED073FEB-E115-4ADE-8BBE-7A44322187A4,1965,610,751,POINT (573330.91 6222713.58),6
5DFE2C4D-8CEC-4588-B984-7F1C6B0E0AB0,1966,76,751,POINT (571567.01 6218347.87),6
25AF7BC9-62C1-45BF-8AB5-254148762A30,1977,66,751,POINT (570389.3 6218979.66),6
E559F250-A5EF-42A2-8D3D-E2615CF4D78F,1954,44,751,POINT (573361.21 6225913.32),6
B649C70F-AC93-46E8-B95E-FA57CB73C8FE,1989,122,751,POINT (576579.44 6229809.99),6
3B7FBE6D-7F28-4E24-8336-8DE305469DF3,1991,59,751,POINT (569429.48 6226819.43),6
5C833C17-D13B-4780-BE7C-F401B17D4C16,1991,285,751,POINT (573658.36 6227609.46),6
A247764E-E1DF-4573-83E0-50C197BD57B4,1968,120,751,POINT (573075.27 6220286.18),6
112C882C-196A-42C0-A68B-6C093B7F22B8,1967,170,751,POINT (568551.04 6223734.67),6
3C9F77D5-E2DD-478C-BCDA-82DA9D98D8DE,1987,81,751,POINT (570616.47 6219513.42),6
91AA13DD-6412-4277-883C-B7C16FA2F10D,1937,273,751,POINT (574693.67 6223538.79),6
D29B67FD-72A6-44B4-BD27-44D7A244C918,1990,176,751,POINT (569613.99 6226741.94),6
5EE71DD3-5993-496D-B5FF-E0C771BAD8C2,1972,160,751,POINT (572973.09 6225853.63),6
F66195A8-FCB8-4C59-AEC4-C1B8BDEFB079,1978,413,751,POINT (568046.69 6217826.11),6
223D089B-EAB8-4B98-8D0A-3CDE6691D962,1980,29,751,POINT (573370.19 6229508.64),6
6C324302-2CC8-494B-B6B0-BDEBD1DC6EC2,1995,25,751,POINT (578514.97 6229838.04),6
7509E3F2-0060-40B6-98EC-F891FB2885F7,1987,12,751,POINT (569692.72 6226708.81),6
A098C31A-D4F2-4527-A99C-8C8460B59951,1993,279,751,POINT (569830.89 6219473.39),6
3709DFD6-819E-4543-8709-50761FEAB3EA,1972,50,751,POINT (575415.24 6219216.3),6
B9DD88FC-D5A8-4F26-8640-7991858CF068,1992,44,751,POINT (569627.61 6218187.48),6
4EB8B8EA-DF3C-4BB8-84FF-4E634A6080E3,1982,72,751,POINT (571825.6 6221101.5),6
7F1DA600-5C97-4CB6-8C19-27288E99DAD1,1986,29,751,POINT (570620.32 6226640.7),6
991E00AF-C85B-4391-8015-A9B828822408,1972,387,751,POINT (574064.16 6219337.61),6
1BA1CF72-9674-42FB-B39E-07CBF7289636,1971,328,751,POINT (573005.61 6225369.14),6
95A4E534-EEF4-423B-839D-FAD9EA20AC4B,1988,80,751,POINT (575302.01 6224936.25),6
998D8D34-5F1F-4BD1-8D12-560C49265DC3,1988,153,751,POINT (570500.35 6226678.4),6
8B468961-C925-4351-9A4E-503D9D8331A9,1960,160,751,POINT (573142.8 6221103.53),6
E0377A34-1329-4F2F-8BF9-B6268291113B,1962,100,751,POINT (570436.05 6224831.35),6
5551CE7D-5FCC-4560-986D-FA944D614B96,1952,22,751,POINT (573220.66 6223905.35),6
F1ADB733-0796-44AE-A8B1-362C2728B049,1960,36,751,POINT (573176.01 6223966.64),6
31F0AAF1-595B-492E-8487-B1A179342268,1990,60,751,POINT (573314.98 6224068.44),6
040B1999-66EA-4B57-BB92-58793CB50F88,1960,200,751,POINT (571809.87 6218905.17),6
CBC39E65-EBFD-45D6-A22C-AD3EAEBA4735,1987,15,751,POINT (575247.99 6229997.25),6
BE941E1D-5054-42B7-9846-DBF471E012AD,1967,96,751,POINT (569003.76 6217812.7),6
9FE44B4C-FC85-4EBF-94EF-8DB8E9BAB548,1990,530,751,POINT (571434.94 6218462.79),6
6DB080FF-A3D2-4521-84F8-4503080FF00E,1958,474,751,POINT (573741.17 6222129.22),6
E1EE4D0A-C8EF-411A-9260-15006CFED09F,1970,180,751,POINT (571280.65 6218572.69),6
AA3DB35E-210D-424E-80DA-243A7F0A4E61,1954,25,751,POINT (575252.14 6223871.97),6
9697F2E1-091A-4BC3-B65E-684F2319ADE8,1961,160,751,POINT (573269.01 6221138.42),6
