uuid,identifier,createdBy,createdAt0,modifiedBy,modifiedA0,FeatureID,FeatureTy0,ShelterAu0,ShelterTi0,FeatureSo0,NumberOfI0,FeatureDe0,Latitude,Longitude,Northing,Easting,Accuracy,LanduseOn0,LanduseAr0,OverviewP0,LocaleDes0,EntrywayT0,Accessibl0,EntrywayF0,CommentsO0,EntrywayP0,Emergency0,Emergency1,NotesOnEm0,Emergency2,DistanceF0,InteriorD0,InteriorP0,CommentsA0
1000021682936864014,230-{Shelter_Type_VI},Adela Sobotkova,2023-05-01 10:27:54.809 GMT,Adela Sobotkova,2023-05-01 10:37:09 GMT,230,Shelter Type VI,Adela Sobotkova,2023-05-01 12:27:43+02:00,Map,1,"a 50m underground garage (?) with two driving access points and two stairwells next to marselis/ stadium alke intersection, behind  noise barrier, tiled surface, barred by wire fence. GPS marks stairwell entry",56.14057183101715,10.195226520863411,6222368.358752128,574270.8266601097,3.0,Concrete slabs,Street,files/app/4ea821cc-6d59-437a-80b5-f649d85082c6_image-1682937450504.original.jpg,just to NE of the intersection,Doorway,Locked,NW,"stairwell entry is barred by wire fence with a lock, driveway by wire fence. there are two of each",files/app/983c512f-6e7e-4a35-b50e-83adb56a15ce_image-1682937558422.original.jpg,"NA","NA",no exits found,NA,NA,NA,NA,NA
1000021682937813162,231-{Shelter_Type_III},Adela Sobotkova,2023-05-01 10:43:47.387 GMT,Adela Sobotkova,2023-05-01 10:55:08 GMT,231,Shelter Type III,Adela Sobotkova,2023-05-01 12:43:33+02:00,Map,1,"standard type 3 N of underground garage, with S facing entry ( to wards the garage), covered in shrubs and trees and hiding just next to a parking lot, group of two parallel ones",56.141401222523676,10.195278690711664,6222460.718461265,574272.4690246793,3.0,Trees,Street,files/app/dc70344d-2eae-40be-b491-9e34f297f830_image-1682938003824.original.jpg,marselis blvd,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,standard clear with chimney,files/app/608bed67-aceb-41f1-8dc7-f336731772d9_image-1682938069108.original.jpg,Square,Side,concrete tile cover,files/app/3495b772-3048-4520-afd3-c3a13cf8045e_image-1682938115593.original.jpg,0.3,inaccessible,NA,NA
1000021682938204445,232-{Shelter_Type_III},Adela Sobotkova,2023-05-01 10:50:04.446 GMT,Adela Sobotkova,2023-05-01 10:52:58 GMT,232,Shelter Type III,Adela Sobotkova,2023-05-01 12:50:04+02:00,Map,1,"standard type 3 N of underground garage, with S facing entry ( to wards the garage), covered in shrubs and trees and hiding just next to a parking lot, group of two parallel ones, this is the north one",56.141448570536134,10.195457598657196,6222466.18047426,574283.4941193794,3.0,Trees,Forest,files/app/f65f7b78-767a-4e78-981e-235decdaf314_image-1682938346060.original.jpg - files/app/fc110970-5d5c-492d-b5bf-e1a891d8e329_image-1682938468034.original.jpg,marselis blvd,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,"standard clear with chimney, cleared top",files/app/17b365bc-a64c-42f9-b036-94b3216909da_image-1682938398414.original.jpg,Square,Side,concrete tile cover,files/app/adf8d2fe-e57c-496a-97ec-ad73131824fb_image-1682938262174.original.jpg,0.3,inaccessible,NA,NA
1000021682942082671,233-{Shelter_Type_III},Adela Sobotkova,2023-05-01 11:54:51.521 GMT,Adela Sobotkova,2023-05-01 11:58:31 GMT,233,Shelter Type III,Adela Sobotkova,2023-05-01 13:54:42+02:00,Map,1,Type 3A ( only one exit but size looks double of the single iteration of type 3) with central entrance and two wings of shelters in the central isle of Søndre ringgade,56.14131351609982,10.193208827027286,6222448.731139814,574144.0272904423,3.0,Grass,Street,files/app/3d4ce937-8f9f-44d7-9b8a-593d026425f0_image-1682942319765.original.jpg - files/app/9fb37122-5a57-4758-8094-dc6f15256834_image-1682942446591.original.jpg,south edge of Søndre ringgade just before the final swerve,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SW,standard entry with a chimney with concrete tile on top flanked by a small tree.,files/app/cae9a168-6792-4c4b-aacc-7e27f7981f6a_image-1682942272191.original.jpg,Square,Side,"only one exit located, one north. south one as on an edge of 3A type imputed only",files/app/09724824-6751-4255-b766-7e942eb5f3be_image-1682942261919.original.jpg - files/app/2351f436-96dc-4c6d-9593-7ff5a4d97470_image-1682942694583.original.jpg,0.3,NA,NA,NA
1000031682942763137,100-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 12:06:19.079 GMT,Lise Søndergaard Jensen,2023-05-01 12:11:34 GMT,100,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 14:06:03+02:00,Map,"5 (5 x shelter type 3,1 x shelter type xx)","Shelter as expected, covered in trees.",56.15670731666667,10.176955833333333,6224144.576004253,573104.9165641547,0.9,Trees,Urban structures,files/app/bd386e6a-71e7-4d89-8b36-aacf295d0ef1_image-1682943164207.original.jpg - files/app/d0ef6dce-4bb4-4d0b-9ff7-e93d595eb8f2_image-1682943109835.original.jpg,"Placed opposite Silkeborgvej 176, along Oldjordsvej, on the corner of Fenrisvej.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),SSE,"visible, but not able to enter.",files/app/d8cb2951-508a-40c6-8e01-5ddb4a4caf27_image-1682943592780.original.jpg,Square,Side,"visible, but difficult to access .",files/app/ae353428-8c51-479c-96b5-ebe7772cd6ec_image-1682943679327.original.jpg,0.35,not able to enter.,NA,NA
1000021682942891846,234-{Shelter_Type_III},Adela Sobotkova,2023-05-01 12:08:53.015 GMT,Adela Sobotkova,2023-05-01 12:13:01 GMT,234,Shelter Type III,Adela Sobotkova,2023-05-01 14:08:11+02:00,Map,1,single iteration of type 3 between two 3A types,56.14152738819127,10.193111596154104,6222472.428629411,574137.5742036081,3.0,Grass,Street,files/app/b72eeef9-6089-4d55-b43c-1732643772cd_image-1682942932315.original.jpg,"søndre ringgade island 3 meters north of 233, wire fence divides the ringgade",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SW,moss on surface,files/app/4895018b-eb45-4a08-aab7-08fa87f354f6_image-1682942993006.original.jpg,Square,Side,"north side of shelter, standard, concrete cover",files/app/31bb017f-56ff-4754-8e98-b99902ce3685_image-1682943060849.original.jpg,0.3,inaccessible,NA,NA
1000021682943364834,235-{Shelter_Type_III},Adela Sobotkova,2023-05-01 12:16:04.834 GMT,Faims Admin,2023-05-02 06:26:25 GMT,235,Shelter Type III,Adela Sobotkova,2023-05-01 14:16:04+02:00,Map,1,"Type 3A (only one exit but size looks double of the single iteration of type 3) with central entrance and two wings of shelters in the central isle of Søndre ringgade, 30 m north of 234",56.142211169954805,10.192126720343502,6222547.46929081,574075.064297801,3.0,Grass,Street,files/app/802423d2-1314-45f3-beb5-ed65d6229232_image-1682943437692.original.jpg,south edge of Søndre ringgade just before the final swerve,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),SW,standard entry with a chimney with concrete tile on top flanked by a small tree.,files/app/d4af51b0-5236-4fb1-8969-c564cd70d146_image-1682943528443.original.jpg,Square,Side,"only one exit located, the north one. south one as on an edge of 3A type imputed only",files/app/3de74aee-4f0a-4558-b84c-22dffec49b06_image-1682943659836.original.jpg,0.3,NA,NA,NA
1000031682943813743,101-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 12:23:33.744 GMT,Lise Søndergaard Jensen,2023-05-01 12:25:41 GMT,101,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 14:23:33+02:00,Map,"5 (5 x shelter type 3,1 x shelter type xx)","Shelter as expected, covered in trees.",56.15683501666667,10.177467733333334,6224159.330537396,573136.4681863205,1.0,Trees,Urban structures,files/app/599b806f-0ec6-43b0-bfcc-358074298301_image-1682943949186.original.jpg,"Placed between Silkeborgvej 176 and 168, along Oldjordsvej.",Other (partly covered with concrete slabs and partly covered with metal plates.),Sealed (as in a layer of concrete seals a doorway),SSE,"visible, but not able to enter.",files/app/b47e6d27-fb1e-4404-a214-983e1e505e09_image-1682944243030.original.jpg,Square,Side,"visible, but difficult to access .",files/app/80787389-2981-42ce-911a-f2f76de9a935_image-1682944269434.original.jpg,0.35,not able to enter.,NA,not any.
1000031682944347135,102-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 12:32:27.135 GMT,Lise Søndergaard Jensen,2023-05-01 12:33:16 GMT,102,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 14:32:27+02:00,Map,"5 (5 x shelter type 3,1 x shelter type xx)","Shelter as expected, covered in trees.",56.156769483333335,10.177815416666666,6224152.405950959,573158.1873515442,0.8,Trees,Urban structures,files/app/156b0029-c81f-46be-89ba-4307bf628d3b_image-1682944448712.original.jpg - files/app/3e2f4c58-6e10-4fbf-8a41-699615864f05_image-1682944395940.original.jpg,"Placed between Silkeborgvej 168 and 160, along Oldjordsvej.",Concrete slabs (.),Sealed (as in a layer of concrete seals a doorway),SSE,"visible, but not able to enter.",files/app/0869b21d-b558-495d-aab8-9406d04b1fec_image-1682944568739.original.jpg,Square,Side,"visible, but difficult to access .",files/app/c0126612-4a5c-4ae1-a75b-740208241025_image-1682944587053.original.jpg,0.20,not able to enter.,NA,not any.
1000021682944543469,236-{Shelter_Type_III},Adela Sobotkova,2023-05-01 12:35:55.639 GMT,Adela Sobotkova,2023-05-01 12:40:17 GMT,236,"Shelter Type III,not sure about the type at all",Adela Sobotkova,2023-05-01 14:35:43+02:00,Map,Indeterminate,"unknown shape  shelter buried under a mound  in the park next to marselisborg. entryway cleared and open with one swanneck at entry and another to NE of entryway. lovely benches, walkways and flowers",56.142089393043705,10.18648517283857,6222527.873573784,573724.7681100835,3.0,Grass,Grassland or park,files/app/8715ac3f-f0e4-401f-b0d4-cd95a7db1ddb_image-1682944611551.original.jpg,on the nw edge of marselisborg centre rehabilitation park,Doorway,Locked,NW,"metal door with lock in the north 
west facing slope",files/app/081990a1-2c94-4497-86ca-881dd0464ac0_image-1682944669356.original.jpg,Square,"NA","location in relation to shelter uncertain as shape unknown, nice new metal exit chimney",files/app/1a1fb7b4-1962-4bc5-986b-58eb9bd19689_image-1682945378789.original.jpg,0.3,inaccessible,NA,NA
1000031682944701861,103-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 12:38:21.861 GMT,Lise Søndergaard Jensen,2023-05-01 12:39:44 GMT,103,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 14:38:21+02:00,Map,"5 (5 x shelter type 3,1 x shelter type xx)","Shelter as expected, covered in trees.",56.15684295,10.179096916666667,6224161.942043488,573237.6417189445,0.9,Trees,Urban structures,files/app/3fddbea9-af00-4470-8212-50382f41ff06_image-1682944819085.original.jpg,"Placed opposite Silkeborgvej 140, along Oldjordsvej.",Concrete slabs (.),Sealed (as in a layer of concrete seals a doorway),S,"visible, but not able to enter.",files/app/98ff8a73-a9ce-459d-a420-08817bf48842_image-1682944898433.original.jpg,Square,Side,"visible, but difficult to access .",files/app/c58a2762-10ad-42ab-a6f0-1c39ef79cc15_image-1682944924253.original.jpg,0.40,not able to enter.,NA,not any.
1000031682945034490,104-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 12:43:54.490 GMT,Lise Søndergaard Jensen,2023-05-01 12:44:40 GMT,104,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 14:43:54+02:00,Map,"5 (5 x shelter type 3,1 x shelter type xx)","Shelter as expected, covered in trees.",56.15688946666667,10.179510283333334,6224167.557909397,573263.2273975066,0.7,Trees,Urban structures,files/app/b7dc0c71-c782-46e2-8a54-6e986a8ba0fa_image-1682945079148.original.jpg - files/app/e958a850-2b2c-4b4b-a54c-8c1d6a3c7d4a_image-1682945104090.original.jpg,"Placed between Silkeborgvej 140 and 130, along Oldjordsvej.",Concrete slabs (.),Sealed (as in a layer of concrete seals a doorway),SSE,"visible, but not able to enter.",files/app/00ebec66-d4a5-4ab5-90b4-1df7260f9214_image-1682945171863.original.jpg,Square,Side,"visible, but difficult to access .",files/app/e21db68a-023c-42ab-817a-e872b71c7dcc_image-1682945208925.original.jpg - files/app/e28117c6-d802-4665-8d24-1acdf2952596_image-1682945223651.original.jpg,0.40,not able to enter.,NA,not any.
1000031682945331502,105-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 12:48:51.503 GMT,Lise Søndergaard Jensen,2023-05-01 13:02:01 GMT,105,"Shelter Type III,type 3A, one entrance, 2 emergency exits",Lise Søndergaard Jensen,2023-05-01 14:48:51+02:00,Map,"5 (5 x shelter type 3,1 x shelter type xx)","Shelter as expected, covered in trees. Behind fence.",56.15700995,10.181041916666667,6224182.594483465,573358.1274323388,0.8,Trees,Urban structures,files/app/2b60febd-2475-4a77-8432-f961954c0eba_image-1682946211344.original.jpg - files/app/39358c5f-c7c5-4323-8807-d76bbf0903dd_image-1682946161223.original.jpg,"Placed opposite Silkeborgvej 110, along Oldjordsvej. The entrance behind ''Bytteboxen''.",Other (.),Sealed (as in a layer of concrete seals a doorway),S,"Behind fence, stairs down to the entrance doors is visible, but not able to enter due to locked fence.",files/app/71a5b9ee-107a-408d-afe4-343357564a4d_image-1682946421460.original.jpg,Square,Side,"visible, but not able to access due to locked fence.",files/app/7f291d15-6c9c-4abe-8516-6165b74c80be_image-1682946665787.original.jpg (east end exit) - files/app/87d5c2e9-d294-4abb-bc1e-56fe6e7ecc7c_image-1682946523025.original.jpg (west end exit),0.05 (west end exit: distance to swan neck 0.05. east end swan neck almost covered underground.),not able to enter.,NA,not any.
1000021682947067750,237-{Shelter_Type_III},Adela Sobotkova,2023-05-01 13:17:59.377 GMT,Adela Sobotkova,2023-05-01 13:18:27 GMT,237,Shelter Type III,Adela Sobotkova,2023-05-01 15:17:47+02:00,Map,1,"parking lot set of two type 3 shelters in a line, positioned in mirror , can 7 m apart",56.142802682751146,10.201164163752486,6222623.03951238,574635.445801976,3.0,Grass,Street,files/app/ebe6d55c-928d-4933-8003-177b45491519_image-1682947122832.original.jpg,international school Aarhus north edge of parking lot,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,"clear and reachable directly from parking lit, it drops into the asphalt",files/app/8c9df48c-44ad-4669-99e9-20365820e9be_image-1682947256870.original.jpg,Square,Side,"West edge, covered with vine, concrete cover",files/app/c1632bbc-7ad1-45a0-bd84-cdcb56b7438e_image-1682947283177.original.jpg,0.3,inaccessible,NA,NA
1000031682947115308,106-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 13:18:35.308 GMT,Lise Søndergaard Jensen,2023-05-01 13:25:49 GMT,106,"Shelter Type III,type 3A, one entrance, 2 emergency exits",Lise Søndergaard Jensen,2023-05-01 15:18:35+02:00,Map,"3 (3 x shelter type xx, close to 5 x shelter type 3)","Shelter as expected, covered in trees. Behind fence.",56.1572059,10.1814191,6224204.80318816,573381.1806557956,0.9,Trees,Urban structures,files/app/84585cb3-57bf-4e91-b402-5340316e9d70_image-1682947552605.original.jpg - files/app/b488e203-7fea-4b02-9e34-0cb43dc3aba8_image-1682947581143.original.jpg,Placed behind Oldjordsvej 2-4.,Other,Locked,S,"Behind fence, stairs down to the entrance doors is visible, but not able to enter due to locked fence.",files/app/da59ba51-decc-4a29-810e-750fb6dc7b19_image-1682947646088.original.jpg,Square,Side,"visible, but not able to access due to locked fence.",files/app/385659db-ab72-4c29-b908-6c6f35155d0f_image-1682947135432.original.jpg (west end exit) - files/app/6645c7ab-8124-419f-9bb3-dec1bbe36e45_image-1682947729017.original.jpg (east end exit),0.05 (west end exit: distance to swan neck 0.05. east end swan neck almost covered underground.),not able to enter.,NA,not any.
1000021682947388045,238-{Shelter_Type_III},Adela Sobotkova,2023-05-01 13:23:08.046 GMT,Adela Sobotkova,2023-05-01 13:23:53 GMT,238,Shelter Type III,Adela Sobotkova,2023-05-01 15:23:07+02:00,Map,1,"parking lot set of two type 3 shelters in a line, positioned in mirror , can 7 m apart",56.14283278853079,10.20127240871418,6222626.507112683,574642.1129858914,4.0,Grass,Street,files/app/a0ad9d79-711d-4949-a16b-747c240d53b0_image-1682947411203.original.jpg - files/app/d8bf9f8d-8b9f-4969-a9ba-9dd041e56be2_image-1682947395936.original.jpg,international school Aarhus north edge of parking lot,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),S,"clear and reachable directly from parking lit, it drops into the asphalt",files/app/883a4564-353e-4f61-a93d-a8ecd9b7db08_image-1682947435327.original.jpg,Square,Side,"east edge, covered with vine, scrub and a grown tree. concrete cover",files/app/f7644beb-b724-46f9-a0f4-aec90d08f970_image-1682947475818.original.jpg,0.3,inaccessible,NA,NA
1000031682947835782,107-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 13:30:35.783 GMT,Lise Søndergaard Jensen,2023-05-01 13:31:11 GMT,107,"Shelter Type III,type 3A, one entrance, 2 emergency exits",Lise Søndergaard Jensen,2023-05-01 15:30:35+02:00,Map,"3 (3 x shelter type xx, close to 5 x shelter type 3)","Shelter as expected, covered in trees. Behind fence.",56.156987916666665,10.181973466666667,6224181.133464681,573416.0277629878,0.8,Trees,Urban structures,files/app/86e4bf4b-a037-4cc8-afcb-447f6b530552_image-1682947870335.original.jpg - files/app/9016d46e-cfb8-455c-ba56-0edb4dd24b99_image-1682947915433.original.jpg,Placed opposite Silkeborgvej xx,Other,Locked,S,"Behind fence, stairs down to the entrance doors is visible, but not able to enter due to locked fence.",files/app/c3333b33-83d0-4ea9-8cb3-a281dab290d2_image-1682947946288.original.jpg,Square,Side,"visible, but not able to access due to locked fence.",files/app/862675ac-574a-49a0-bf1a-2978dff2ca55_image-1682947965928.original.jpg (west end exit) - files/app/c85a2026-ed2e-4db8-96e2-9a4214d71378_image-1682948025614.original.jpg (east end exit.),0.05 (west end exit: distance to swan neck 0.05. east end swan neck almost covered underground.),not able to enter.,NA,not any.
1000031682949926765,108-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 14:05:26.765 GMT,Lise Søndergaard Jensen,2023-05-01 14:06:39 GMT,108,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 16:05:26+02:00,Map,"1 (5 x shelter type 3,1 x shelter type xx)",Shelter as expected.,56.15638533333333,10.183370333333333,6224115.558903497,573503.9373603829,0.7,Shrubs,Urban structures,files/app/cde0d8b2-37a6-4833-9270-0449a111bed8_image-1682950039554.original.jpg,Placed on the NE corner of Silkeborgvej and Vestre Ringgade. Behind Vestre Ringgade 34-40.,Concrete slabs (partly covered underground.),Sealed (as in a layer of concrete seals a doorway),E,"visible, but not able to enter.",files/app/56e196e0-aa05-40cb-8cfc-0a52eabdb0af_image-1682950367448.original.jpg,Square,Side,"visible, easy to access .",files/app/2a8a779b-fa09-44f1-8329-fcfd2bd43bff_image-1682950430870.original.jpg,0.40,not able to enter.,NA,not any.
1000031682951192272,109-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 14:26:32.273 GMT,Lise Søndergaard Jensen,2023-05-01 14:28:18 GMT,109,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 16:26:32+02:00,Map,3 (3 x shelter type 3),Shelter as expected.,56.1567384,10.1865986,6224158.296838211,573703.7712807014,0.7,Trees (also grass),Urban structures,files/app/5daf9d92-468d-402a-8d27-243cd0d4b2c3_image-1682951351847.original.jpg,Placed in the middle of Regensburg Plads.,Concrete slabs,Sealed (as in a layer of concrete seals a doorway),E,"visible, but not able to enter.",files/app/742e4fa8-8cf8-46e3-97cb-093a568e759e_image-1682951505009.original.jpg,Square,Side,"visible, accessible.",files/app/d3ab4db4-f575-45c0-ab41-c27bfa616446_image-1682951535447.original.jpg,0.3,not able to enter.,NA,not any.
1000031682951763181,110-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 14:36:03.181 GMT,Lise Søndergaard Jensen,2023-05-01 14:36:32 GMT,110,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 16:36:03+02:00,Map,"3 (5 x shelter type 3,1 x shelter type xx)",Shelter as expected.,56.156952583333336,10.186333066666666,6224181.849841968,573686.8689912695,0.7,Trees (also grass),Urban structures,files/app/25ed4389-f0b4-43cf-a00c-b52f36d4c74f_image-1682951797116.original.jpg,Placed in the north-middle of Regensburg Plads.,Concrete slabs,Sealed (as in a layer of concrete seals a doorway),S,"visible, but not able to enter.",files/app/7fb6c11e-53a8-403b-90f6-0b03ed46995d_image-1682951919322.original.jpg,Square,Side,"visible, accessible.",files/app/ac492f3c-785f-4ce9-8fb1-bc1dd1596068_image-1682952030053.original.jpg - files/app/e7a84d59-1d44-49d3-85b8-c5d87cfbdf83_image-1682951968191.original.jpg,0.3,not able to enter.,NA,not any.
1000031682952053545,111-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-01 14:40:53.545 GMT,Lise Søndergaard Jensen,2023-05-01 14:41:54 GMT,111,Shelter Type III,Lise Søndergaard Jensen,2023-05-01 16:40:53+02:00,Map,"3 (5 x shelter type 3,1 x shelter type xx)",Shelter as expected.,56.15707145,10.1866904,6224195.460428359,573708.8352826657,0.9,Trees,Urban structures,files/app/983b9c83-25b9-4588-aebb-0de06e4bfa5c_image-1682952139463.original.jpg,Placed in the north end of Regensburg Plads.,Concrete slabs (consists also of two metal plates.),Sealed (as in a layer of concrete seals a doorway),S,"visible, but not able to enter.",files/app/ecb2a7cd-3dbd-44ef-a23d-21b63b035360_image-1682952197922.original.jpg,Square,Side,"partly visible, not able to access.",files/app/3a2125e2-11cb-4d2b-b118-ee8421565cce_image-1682952353300.original.jpg - files/app/fb538895-b90a-49a3-9353-546cd9a00d42_image-1682952307568.original.jpg,0.3,not able to enter.,NA,not any.
1000031683094655957,112-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 06:17:50.230 GMT,Lise Søndergaard Jensen,2023-05-03 06:21:46 GMT,112,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 08:17:35+02:00,Map,5,the feature is visible between the trees.,56.17083775,10.220339883333333,6225763.988768593,575771.6768199095,0.9,Trees,Forest,files/app/90ad9533-32ff-4829-87fe-b56c8c90f4c4_image-1683110999317.original.jpg - files/app/d8259e04-3977-4ca4-a678-bdf2b2d9221b_image-1683094920030.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej, opposite Otte Ruds Gade. Placed to the left when you enter the forest.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),SE,"visible, easy to access, but not able to get access to the shelter.",files/app/a6a94a80-8ffa-45ae-9b65-b12bb4141e73_image-1683095227282.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/1168fdcd-0cc8-4d10-a5cf-b7e256bcd068_image-1683095359703.original.jpg,0.35,not able to enter the shelter,NA,beautiful shelter area in the forest.
1000031683095489691,113-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 06:31:29.691 GMT,Lise Søndergaard Jensen,2023-05-03 06:34:19 GMT,113,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 08:31:29+02:00,Map,5,the feature is visible between the trees.,56.170669466666666,10.220255866666667,6225745.168076311,575766.7918608717,0.8,Trees,Forest,files/app/4b5755d5-b7db-424a-aca8-b43de5bc5bc8_image-1683111065581.original.jpg - files/app/9294a6ab-cabb-405d-9834-6960563ab3c0_image-1683095687312.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej opposite 23-27. between otte ruds gade and niels juels gade. placed to the right when you enter the forest .",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),ESE,"visible, easy to access, but not able to get access to the shelter.",files/app/feed2767-e2d5-45b5-9b29-8b6c1fe974af_image-1683095956131.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/a7332da8-e4b9-4509-83d7-0a123d1f6ac6_image-1683095978931.original.jpg,0.3,not able to enter the shelter,NA,beautiful shelter area in the forest.
1000031683096046390,114-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 06:40:46.391 GMT,Lise Søndergaard Jensen,2023-05-03 06:45:53 GMT,114,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 08:40:46+02:00,Map,5,the feature is visible between the trees.,56.17051791666667,10.220494083333334,6225728.563686512,575781.8805956729,0.8,Trees,Forest,files/app/d1d3d0ff-4e3e-4f37-b0fe-9c776d00e69b_image-1683111117018.original.jpg - files/app/d667663f-8c3a-43a7-8547-a62101094e85_image-1683096364033.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej opposite 23-27. between otte ruds gade and niels juels gade. behind shelter #113",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),W,"visible, easy to access, but not able to get access to the shelter.",files/app/f47b79d6-59cf-483c-af25-4f5092581bda_image-1683096566861.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/896ae65b-7b32-440e-97be-b2262a102606_image-1683096620793.original.jpg,0.3,not able to enter the shelter,NA,beautiful shelter area in the forest.
1000031683096644757,115-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 06:50:44.757 GMT,Lise Søndergaard Jensen,2023-05-03 06:52:03 GMT,115,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 08:50:44+02:00,Map,5,the feature is visible between the trees.,56.170345483333335,10.220571666666666,6225709.458696068,575787.0372059384,0.8,Trees,Forest,files/app/1fe87755-4781-4bd4-9f07-a4d705a87bef_image-1683111148841.original.jpg - files/app/6d446863-05d7-453c-81e4-ca7904236e09_image-1683096729810.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej opposite 23-27. between otte ruds gade and niels juels gade. next to shelter #114",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),W,"visible, easy to access, but not able to get access to the shelter.",files/app/64b992de-c0ac-437d-8fb1-acaf1836cb27_image-1683096905671.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/f30b3cfc-cf63-4b30-b485-76c13c7cf5aa_image-1683096940021.original.jpg,0.3,not able to enter the shelter,NA,beautiful shelter area in the forest.
1000031683096976678,116-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-03 06:56:16.679 GMT,Lise Søndergaard Jensen,2023-05-03 06:56:58 GMT,116,Shelter Type III,Lise Søndergaard Jensen,2023-05-03 08:56:16+02:00,Map,5,the feature is visible between the trees.,56.17037355,10.220712566666666,6225712.737100719,575795.7300952814,0.8,Trees,Forest,files/app/726c0b32-73c1-4ebc-b844-ddee81238029_image-1683097027275.original.jpg - files/app/aadeb34d-41d0-49a3-8f97-33510ea2861b_image-1683111188986.original.jpg,"placed in Riis Skov, along Dronning Margrethes Vej opposite 23-27. between otte ruds gade and niels juels gade. behind shelter #114",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),W,"visible, easy to access, but not able to get access to the shelter.",files/app/5f320ce0-16db-4245-b5d1-016b7068a9cd_image-1683097176549.original.jpg,Square,Side,"visible, easy to access, not able to enter shelter.",files/app/a22172bc-ad5c-465e-827a-2a5b493564f5_image-1683097234367.original.jpg,0.4,not able to enter the shelter,NA,beautiful shelter area in the forest.
